FID,,,,,,,,,,,,,,,,,,,,,,,,,,
130,茂名市:GDP(亿元),2349,2160.2,1936.2,1780.3,1492.1,1231.3,1217.8,1024.6,923.1,808.2,750.3,657.3,592.6,540.2,491.1,457.2,427.5,396,350.7,296.9,219.6,164.1,107.2,87.1,73.8
131,阳江市:GDP(亿元),1168.6,1039.8,880,779,639.8,527.3,483.8,407.9,339.3,295.3,273.9,232.9,205.4,185.5,169.5,153.8,141.7,126.5,117.5,104.7,89.5,61.8,43.5,32.4,28.1
132,韶关市:GDP(亿元),1113.5,1010.1,906.5,814,683.1,578.8,545.9,471.7,400.6,339.9,312.8,268,235.6,219.2,201.5,196.7,182.1,173.3,160.4,144.6,120.3,94.8,71.1,61.8,53.3
133,北海市:GDP(亿元),856.5,735,630.8,496.6,397.6,317.7,313.9,246.6,199.6,181.6,161.9,140.1,136.2,123.4,113.7,107.7,102.6,112,97.1,89.9,76.9,55.2,32.7,21.2,17.5
134,南宁市:GDP(亿元),3148.3,2803.5,2503.2,2211.5,1800.3,1524.7,1316.2,1069,870.2,723.4,588.9,502.5,356.1,324.8,294.3,274.6,258.6,231.6,202.2,174.9,136.1,94.9,62.5,54,50
135,崇左市:GDP(亿元),649.7,584.6,530.8,491.3,392.4,304.4,264.8,231.9,194,151.1,128.7,106.5,101.5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
136,来宾市:GDP(亿元),551.1,515.6,519,511.6,404.9,299.4,271.6,245.3,203.5,170,145.2,119.2,104.4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
137,柳州市:GDP(亿元),2208.5,2010.1,1820.6,1571.1,1315.3,1046.1,909.9,755.1,622.3,517.5,403.8,326.7,230.3,207,184.5,175.2,166.2,163.5,143.1,142.1,103,85.7,60,48.2,41
138,桂林市:GDP(亿元),1826.3,1657.9,1492.1,1336.1,1103.6,940.5,883,744.3,607,536.9,454.8,388.3,357.8,329.8,300.2,276.3,257.7,104.7,88.2,70.1,52,41.2,30.4,24.1,20.6
139,梧州市:GDP(亿元),1062,991.7,885,735.2,579.3,453.7,400.1,319.6,270.4,228.4,195.5,162,153.2,139.1,127.1,115.8,112,147.6,57.7,47.2,38,27.2,19.6,15.4,13.8
140,河池市:GDP(亿元),601.2,528.6,497,518.1,468.7,382.8,367.3,319.3,248.9,207,174.4,143.3,144.6,27.1,25.2,23.8,23.6,22.1,19.2,  ,  ,  ,  ,  ,  
141,玉林市:GDP(亿元),1341.5,1198.5,1120.5,1032.5,840.3,683.5,605.9,506,415.1,356.3,299.9,244.8,225.6,210.9,198.9,191.2,187.4,241.2,72.2,64.9,59.8,39,20.6,15.5,12
142,百色市:GDP(亿元),918,803.9,755.2,664.1,563.5,452.9,416.2,350.4,297.3,239.4,206.2,162.5,144.2,27.8,25,22.5,25.1,22.7,19.5,  ,  ,  ,  ,  ,  
143,贵港市:GDP(亿元),805.4,742,690.1,634.4,544.7,437.7,398.5,338,265.2,227,164.8,134.4,126.3,119.7,108.6,103.5,101.7,103.7,100.5,53.7,38.4,26.7,16.6,13.8,12.3
144,贺州市:GDP(亿元),449,423.9,393.9,354.5,296.9,249.2,252.8,239.2,189.7,164.3,140,115,110.3,47.4,43.8,40.4,54.5,53.6,54.5,  ,  ,  ,  ,  ,  
145,钦州市:GDP(亿元),855,753.8,724.5,734.4,520.7,396.4,377.4,303.9,245.1,205.5,174.7,155.3,154.7,144.1,132.4,123.9,122.7,127.3,112.3,92.5,64.5,22.3,16.4,11.3,9.1
146,防城港市:GDP(亿元),588.9,525.2,457.5,419.8,320.4,251,212.2,159.3,119.6,94.8,84.6,72,69.3,62.7,57.5,54.6,52,48.2,39.7,32.1,26.1,16.8,  ,  ,  
147,乌鲁木齐市:GDP(万元),24614698,22028545,2060,1690,1338.5,1094.5,1020.4,820.3,654.3,562.5,484.3,408.6,354.4,315,275,248.8,,,,,,,,,
148,五家渠市,,,,,,,,,,,,,,,,,,,,,,,,,
149,伊犁州:GDP(万元),15620784,14350077,12519627,1091.8,891.4,754.8,664.3,527.2,440.4,374.5,312.9,276.6,242.8,219.4,2002483,  ,,,,,,,,,
150,克孜勒苏州:GDP(万元),892437,778395,610309,480250,38,30,27.6,23.7,19.7,17.5,14.3,12.5,10.8,9.8,79632,  ,,,,,,,,,
151,克拉玛依市:GDP(万元),8476725,853.1,810,800,711.4,480.3,661.2,515.1,473.3,385.7,296.2,216.3,170.5,167.6,138.6,102,,,,,,,,,
152,博尔塔拉蒙古自治州,,,,,,,,,,,,,,,,,,,,,,,,,
153,吐鲁番地区:GDP(万元),2600194,2608927,2433907,217.5,185.3,158,206.7,172,145.8,119.8,97.6,86.6,735233,  ,598400,  ,,,,,,,,,
154,和田地区:GDP(万元),1984208,1716493,1472873,126.6,100.6,84.8,74.5,63.7,55.3,48.8,43,37,33.7,29.5,27.1,  ,,,,,,,,,
155,哈密地区:GDP(万元),4021829,3339310,2682518,217.8,166,130.1,126.9,92,77.6,68.6,52,47.7,40.1,36.5,33.8,31,,,,,,,,,
156,喀什地区:GDP(万元),6884030,6173033,5173492,420.2,3599718,326.4,277.6,216.5,164,136,119.6,105.1,92.4,87.1,74.3,68.5,,,,,,,,,
157,图木舒克市,,,,,,,,,,,,,,,,,,,,,,,,,
158,塔城地区,,,,,,,,,,,,,,,,,,,,,,,,,
159,巴音郭楞州:GDP(万元),11187864,10169959,9075401,800,638,530,587,468,410,325,227,189,148.5,  ,1348986,  ,,,,,,,,,
160,昌吉回族自治州,,,,,,,,,,,,,,,,,,,,,,,,,
161,石河子市:GDP(万元),2928469,2553304,2081934,1705948,1349995,1083626,909686,732468,618382,537455,446120,  ,324136,  ,253584,  ,,,,,,,,,
162,阿克苏地区:GDP(万元),7498888,6926045,6121381,362.9,282.2,237.5,207.6,174.5,150.1,130.7,118.3,102.6,90,79.8,72,64.9,,,,,,,,,
163,阿勒泰地区:GDP(万元),2256160,2109364,1881090,162.9,134.9,117.4,117.7,99.3,80.6,60.5,525880,45.5,39.2,  ,315090,  ,,,,,,,,,
164,阿拉尔市,,,,,,,,,,,,,,,,,,,,,,,,,
165,南京市:GDP(亿元),8820.8,8011.8,7200,6145.5,5130.7,4230.3,3775,3283.7,2773.8,2411.1,1910,1576.3,1297.6,1150.3,1021.3,899.4,825.1,755.1,674.9,576.5,466.9,339.5,246.9,185.5,160.9
166,南通市:GDP(亿元),5652.7,5038.9,4558.7,4100,3465.7,2872.8,2510.1,2111.9,1758.3,1472.1,1226.1,1006.7,887.3,809.3,736.4,670.4,624.5,577.5,530.4,466.5,345.2,251.2,180.5,141.6,127.5
167,宿迁市:GDP(亿元),1930.7,1706.3,1516.8,1304.8,1064.1,826.9,655.1,542,454.2,375.9,335.6,278.2,247,223.2,200.7,182,165.5,144.7,124.9,  ,  ,  ,  ,  ,  
168,常州市:GDP(亿元),4901.9,4360.9,3969.8,3580.4,3044.9,2519.9,2202.2,1881.3,1569.5,1303.4,1100.6,901.4,760.6,672.9,600.7,538.7,504.6,470.1,431.2,369.7,314.9,223.9,144.4,102.2,94.9
169,徐州市:GDP(亿元),4963.9,4435.8,4000,3600,2942.1,2390.2,2007.4,1679.6,1428.8,1212.2,1095.8,905.8,791.4,715.7,644.5,600,555.2,515,500,410.7,31.9,209.7,148.2,119,107
170,扬州市:GDP(亿元),3697.9,3252,2933.2,2630,2229.5,1856.4,1573.3,1311.9,1100.2,922,788.1,647.2,558.9,505.5,472.1,427,401.6,376.7,351.2,605,470.4,319.1,226,168.8,158.2
171,无锡市:GDP(亿元),8205.3,8070.2,7568.2,6880.2,5793.3,4991.7,4419.5,3858.5,3300.6,2804.7,2350,1901.2,1580.7,1360.1,1200.2,1138,1052,960,870,761.1,607.2,441.4,288.1,184.8,160.4
172,泰州市:GDP(亿元),3370.9,3006.9,2701.7,2422.6,2048.7,1660.9,1394.4,1201.8,1002.3,822.3,705.2,580,504.6,450,405.3,368.9,342.1,317.8,293.7,  ,  ,  ,  ,  ,  
173,淮安市:GDP(亿元),2455.4,2155.9,1905,1668,1388.1,1121.8,915.8,765.2,651.1,561.8,501,420.6,375,329,291.1,49.6,44.5,40.6,36.4,277.1,227.3,160.4,126.4,102.3,102.2
174,盐城市:GDP(亿元),3835.6,3475.5,3120,2771.3,2332.8,1917,1603.3,1371.3,1174.3,1004.9,871.4,743.4,673.3,603.2,548.6,500.2,464.7,421.5,381.2,324.1,229.6,167.1,127.9,110.3,102.5
175,苏州市:GDP(亿元),13760.9,13015.7,12000,10500,9228.9,7740.2,6701.3,5700.9,4820.3,4026.5,3450,2801.6,2080.4,1760.3,1540.7,1358.4,1250,1132.6,1002.1,903.1,720.9,526,359.7,235.1,202.1
176,连云港市:GDP(亿元),1965.9,1785.4,1603.4,1410.5,1193.3,941.1,750.1,618.2,527.4,456,416.4,344.9,350.2,315.8,291.1,285,264.7,238.5,210.2,155.2,116.6,77.4,60.2,52.8,49.3
177,镇江市:GDP(亿元),3252.4,2927.3,2630.1,2310.4,1987.6,1672.1,1408.1,1206.7,1021.5,871.7,781.2,640.5,560.9,502.7,452,416.5,390.6,360.5,335.1,285.9,220.5,153.2,101.9,72.1,65.3
178,上饶市:GDP(亿元),1550.2,1401.3,1306,1110.6,901,728.5,628.3,528.1,451.4,388.1,301.1,252.8,218.5,190.9,173.4,22.8,17,15.2,12.8,  ,  ,  ,  ,  ,  
179,九江市:GDP(亿元),1780,1601.7,1420.1,1256.4,1032.1,831.4,700.6,592.6,506.2,428.9,356.8,306.8,263.4,232.6,213.1,192,170.5,192.8,170.1,143.1,110.7,78.8,60.9,46.4,39.8
180,南昌市:GDP(亿元),3668,3336,3000,2560,2200.1,1837.5,1660.1,1389.9,1183.9,1007.7,770.5,641,552.4,485.6,435.1,399.8,380,360,301,240.1,179.1,119.4,87.4,65.7,60.6
181,吉安市:GDP(亿元),1242.1,1123.9,1006,879.1,720.5,584.1,505,406,351.8,303.1,242.9,206.7,180,164.9,155.9,20.1,18.9,17.6,17.1,  ,  ,  ,  ,  ,  
182,宜春市:GDP(亿元),1523,1387.1,1250,1078,870,700.2,615,508.9,439.7,372.2,289.5,249.5,221.4,204.1,185.6,30.5,29.8,27.2,23.3,  ,  ,  ,  ,  ,  
183,抚州市:GDP(亿元),1036.8,940.6,825,742.5,630,502.9,434.1,367.9,313.6,262,204.2,168.4,149.2,135.6,125.1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
184,新余市:GDP(亿元),900.3,845.1,840,779.2,631.2,484.2,402.3,280.8,214.3,177.3,134,109.1,90,73,64.9,60,56.6,52.2,50.1,49.1,42.5,29.8,21.4,16.8,14.2
185,景德镇市:GDP(亿元),738.2,680.3,630,564.7,461.5,364,322,261.9,224.8,193.1,165.1,140.7,116.3,104.3,95.3,87.6,81.3,73.5,64.8,54.1,42.7,30.9,24.9,20.9,18.9
186,萍乡市:GDP(亿元),865,798.3,733.1,658.2,520.4,421.5,387.6,316.3,265.5,228.1,172.6,142.9,120.4,108.5,99.5,92,84,74.5,65.2,54,40.5,28.6,22.9,16.1,13.5
187,赣州市:GDP(亿元),1843.6,1673.3,1500,1336,1119.7,940.6,834.9,702,582.7,500.1,398,345.1,309.2,284.6,266.2,250.5,  ,35.4,30.2,  ,  ,  ,  ,  ,  
188,鹰潭市:GDP(亿元),607,553.5,482,426.7,344.9,256.8,256.6,220.2,143.2,123.5,96.4,79.7,65.7,58.8,54,42,38.9,39.5,35.8,31.6,24.8,14.8,12,11,10
189,保定市:GDP(亿元),3035.2,2904.3,2720.9,2450,2050.3,1730,1580.9,1375.2,1200,1072.1,1110.9,924.8,823.5,747.3,702.2,636.6,594,545.1,460.4,375.4,90.4,64.4,46.8,38.2,33.5
190,唐山市:GDP(亿元),6225.3,6121.2,5861.6,5442.4,4469.2,3812.7,3561.2,2779.4,2362.1,2027.6,1626.3,1295.3,1102.3,1006.5,915.1,832.6,781.2,710.9,607.3,498.6,386.5,273.4,189.2,141.9,121.8
191,廊坊市:GDP(亿元),2176,1943.1,1794.3,1612,1351.1,1147.5,1051.5,883.9,729.9,621.2,604.8,528.6,460,413.4,368.8,332.5,310.2,282.1,245.6,201.7,150.8,99.5,81.9,64.4,58
192,张家口市:GDP(亿元),1349,1317,1233.7,1125,966.4,800.3,720.4,566.3,484.2,415.8,400.1,319.9,278.4,258,243.9,229.5,228.3,217.3,193.7,159.5,125.5,84.6,39.9,30.4,28
193,承德市:GDP(亿元),1342.6,1272.1,1181.9,1100.8,889,760.1,714.9,553.5,428,360.3,300.6,235,200,182.4,163,158.5,160.3,141.9,122.3,97.8,83.3,62.1,20,16.4,14.9
194,沧州市:GDP(亿元),3133.4,3013,2812.4,2600,2203.1,1801.2,1716.2,1465.4,1281.7,1130.8,774.1,628.9,531.3,487.2,461.3,422.5,403,369.5,316.2,251,169.8,122.3,24.2,20.2,17.7
195,石家庄市:GDP(亿元),5170.3,4863.7,4500.2,4082.6,3401,3001.3,2838.4,2360.7,2026.6,1786.8,1633.5,1377.9,1186.8,1085.4,1003.1,908.4,845.9,781.4,656.4,540.3,417.4,282.5,113.8,84.4,73.5
196,秦皇岛市:GDP(亿元),1200,1168.8,1139.4,1064,930.5,804.5,809,683.6,552.1,491.2,453.4,387,335.7,307.3,285.4,263,249.5,230.7,201,172.2,139.3,97.7,68.9,56.4,46.7
197,衡水市:GDP(亿元),1149.1,1070.2,1011,929,781.8,652.1,633.8,558.4,547,519.7,473.8,396.8,348.9,  ,298.6,279.2,266.2,242.4,207.2,27.2,19.1,11.5,8.7,7.5,6.1
198,邢台市:GDP(亿元),1646.9,1604.6,1532,1426.3,1212.1,1056.3,989,890.8,790.9,680.8,635.6,514.6,439.4,406.3,370.4,339.3,320.1,290.9,256.1,200.5,151.9,102,24,20,18.9
199,邯郸市:GDP(亿元),3080,3061.5,3023.7,2787.4,2361.6,2015.3,1990.4,1608.1,1359.5,1157.3,936.5,762.6,653.2,591.7,542.4,497,479.2,441.1,380.7,289.9,222.7,171.3,70,55.5,50.8
200,三门峡市:GDP(亿元),1240.1,1192.1,1148.8,1062.9,874.4,702.8,654.2,518.4,412.2,335.2,274.7,224.6,197.2,181.2,168.6,152.1,144.8,130.9,113.7,92.7,72.8,50.1,36,29.8,28.4
201,信阳市:GDP(亿元),1757.3,1581.2,1397.3,1276.8,1091.8,929,866.8,699,588.4,508.6,434.3,347.1,311.9,263.7,261.1,239,228.9,25.8,22.3,  ,  ,  ,  ,  ,  
202,南阳市:GDP(亿元),2675.6,2499.2,2340.7,2228.8,1953.4,1714.5,1636.4,1376.3,1203.1,1053.4,893.3,724.2,625.1,576.3,519.7,484.9,465.9,439,375.4,306.6,215,  ,  ,  ,  
203,周口市:GDP(亿元),1989.8,1790.7,1574.7,1414.7,1228.3,1065.4,984.1,798.5,677.7,595.5,522,403.5,413.6,373.4,341.5,26.1,24.7,23.4,19.6,  ,  ,  ,  ,  ,  
204,商丘市:GDP(亿元),1697.6,1538.2,1418.3,1317.9,1143.8,995.6,931.4,765.7,651,560.8,455.8,339.8,342.7,318.4,285,260.2,240.6,224.9,22.5,18.4,13.8,8.1,6.2,4.9,4.3
205,安阳市:GDP(亿元),1791.8,1683.7,1593,1486.6,1315.6,1124.9,1053.1,807.8,646,557.5,463.5,361.8,312.6,279.8,256,231.3,221.3,217.6,213.5,189.1,151.6,109.1,79,62.4,53.7
206,平顶山市:GDP(亿元),1637.2,1556.9,1495.8,1539.4,1310.8,1127.8,1067.7,821.2,675.4,561,469.8,365.7,321.5,295.3,271.5,249.5,239,225.8,237.2,188.8,149.9,111.9,87,73.3,66.1
207,开封市:GDP(亿元),1492.1,1363.5,1212.2,1093.6,927.2,778.7,689.4,555.4,475.3,408,345.7,282.1,269.9,252.4,226.2,199.2,188.6,175.7,155,123.3,86.7,64.5,54,49.3,44.1
208,新乡市:GDP(亿元),1917.8,1766.1,1619.8,1501,1189.9,992,949.5,779.7,640,544.2,461.5,379,340.5,308.7,280.9,263.2,256.1,247,264.7,210.3,155.3,111.1,81.9,67.7,59.9
209,洛阳市:GDP(亿元),3284.6,3140.8,3000,2717,2320.3,2001.5,1919.6,1595.3,1333.7,1112.4,905.2,686.3,535,465.2,422.8,377.5,364.8,335,292.8,245.1,193.8,152.2,104.3,82.7,73
210,漯河市:GDP(亿元),941.2,861.5,797.1,751.7,680.5,591.7,550.3,437,380.3,322.1,279.6,221.6,200.8,182.3,164.3,146.9,136.6,126.1,110,86,60.5,39.2,30.3,25.9,22.4
211,濮阳市:GDP(亿元),1253.6,1130.5,980,929.5,775.4,661.6,657.3,526.1,456.2,384,317.4,265,237.1,219.5,203.9,217.9,170.6,165,148.5,122.5,99.3,82.7,55.9,44.7,39
212,焦作市:GDP(亿元),1844.3,1707.4,1576.3,1469.4,1245.9,1071.4,1031.6,856,699.1,584,455.7,341.4,287.6,256.7,228.6,211.7,250.8,246.4,236.3,228.1,168.7,124.9,86,69.5,61.3
213,许昌市:GDP(亿元),2087.2,1877.6,1716.2,1588.7,1316.5,1130.8,1062.1,855.4,718.5,605.5,515.8,411.7,362.8,326.2,291.4,259.2,242.9,222.1,170.7,126.1,99.1,72.4,57.1,49.4,44.9
214,郑州市:GDP(亿元),6777,6201.9,5547,4912.7,4040.9,3308.5,3004,2486.8,2013.5,1660.6,1377.9,1102.3,928.3,828.2,738,640.9,620.3,574.4,504.5,389.9,293,200.5,146.8,119.6,106.3
215,驻马店市:GDP(亿元),1691.3,1542,1373.6,1259.9,1053.7,900.5,813,667.5,571.9,500.4,445.8,345.7,331.7,305.6,280.1,34.4,32.1,29.7,25.3,  ,  ,  ,  ,  ,  
216,鹤壁市:GDP(亿元),682.2,622.1,562,500.5,429.1,363.6,328.2,274.4,221.7,186.2,156.3,122.3,105.1,94.8,85.3,77,73.2,70,66.7,54.8,40.4,28.9,19.9,15.5,13
217,丽水市:GDP(亿元),1051.8,983.1,894.1,784.4,663.3,546.6,505.7,433.9,355.4,306,264.6,220.3,185.1,159,136.8,25.2,23.5,22.8,20.3,  ,  ,  ,  ,  ,  
218,台州市:GDP(亿元),3387.4,3153.3,2927.3,2794.9,2426.5,2040.5,1965.3,1721.8,1463.3,1251.8,1173.8,995,858.3,747.6,675,605,554.6,509.1,486.6,408.2,268.8,  ,  ,  ,  
219,嘉兴市:GDP(亿元),3352.6,3147.7,2885,2668.1,2300.2,1918,1815.3,1585.3,1346.7,1159.7,1050.6,858,706.4,604.3,541,471.9,445,419.8,381.7,321.3,256,178.1,113.3,91.3,81.3
220,宁波市:GDP(亿元),7610.3,7128.9,6524.7,6059.2,5163,4329.3,3946.5,3418.6,2874.4,2447.3,2109.5,1749.3,1453.3,1278.8,1144.6,1017.1,952.8,879.1,784.1,602.7,459.7,315.1,213.1,169.9,141.4
221,杭州市:GDP(亿元),9206.2,8343.5,7804,7011.8,5949.2,5087.6,4781.2,4100.2,3441.5,2942.7,2515,2099.8,1781.8,1568,1382.6,1225.3,1134.9,1036.3,906.6,762,585.5,394.8,267.9,208.6,178
222,温州市:GDP(亿元),4303.1,4003.9,3650,3350.9,2925,2527.3,2424.3,2158.9,1837.5,1596.4,1402.6,1226.4,1061,932.1,828.1,733.2,677.2,605.8,510.1,403.6,296.8,196.5,126.9,92.9,77.9
223,湖州市:GDP(亿元),1956,1803.2,1662,1518.8,1301.7,1101.8,1034.9,892,761,644.3,590.7,490.8,422.5,385,377.9,342.6,324.5,296.2,267.9,227.3,187,128.4,79.2,60.5,55
224,绍兴市:GDP(亿元),4265.9,3967.3,3654,3291.2,2795.2,2375.8,2223,1972.1,1677.6,1447.5,1313.9,1089.3,928.2,822.5,779.8,705.1,651.3,594.6,513.7,411.2,307.8,200.8,127.3,98.2,82.4
225,舟山市:GDP(亿元),1015.3,930.9,852,765.3,644.3,535.2,490.3,408.4,335.2,280.2,212,172.3,146,126.7,114,101.4,93.6,89.2,82.6,73.5,59.7,41.3,34.1,28.9,24.6
226,衢州市:GDP(亿元),1115.1,1056.6,982.8,890.3,755.5,626.6,580.1,478.5,387.4,329.1,283.8,233.7,200.3,176.3,161.9,147.5,140.8,133.4,130.2,114.5,87.4,64,45.6,40.2,33.7
227,金华市:GDP(亿元),3208.2,2958.8,2700.1,2447.7,2110,1776.1,1681.9,1465.7,1234.7,1063.5,978.4,801.6,680.4,597.3,546.5,500,484.5,462,425,340.8,253.5,158.5,99.1,77.2,67.8
228,万宁市:GDP(亿元),152.3,146.9,135,113.1,98.1,76.8,68.4,55.3,43.4,40.8,39.5,34,31.9,29,28,26.6,25,23.6,22.2,,,,,,
229,三亚市:GDP(亿元),402.3,373.2,330.8,284.6,230.9,173.3,144.3,122.3,109.3,74.2,48.2,41.2,35.9,31.9,29.5,25.6,24,22.1,21.3,,,,,,
230,东方市:GDP(亿元),134.5,123.9,114,95.4,73.6,63.4,69.3,57.3,43.6,39.5,34.7,27.5,25,21.5,20.1,17.2,16.2,14.9,  ,,,,,,
231,临高县,,,,,,,,,,,,,,,,,,,,,,,,,
232,乐东黎族自治县,,,,,,,,,,,,,,,,,,,,,,,,,
233,五指山市:GDP(亿元),21.1,18.3,16.6,15.9,14.2,11.1,10.3,7.9,6.9,6,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,
234,保亭黎族苗族自治县,,,,,,,,,,,,,,,,,,,,,,,,,
235,儋州市:GDP(亿元),439.9,448.9,176.3,142.8,114.6,109.3,103.6,87.2,71.8,72.2,71.1,63.1,61.7,57.7,56.2,51.5,49.2,42.6,40.1,,,,,,
236,定安县:GDP(亿元),69.5,61.8,55.6,47,38.9,31.1,29,24.3,20.1,17.4,  ,  ,  ,  ,  ,  ,,,,,,,,,
237,屯昌县,,,,,,,,,,,,,,,,,,,,,,,,,
238,文昌市:GDP(亿元),159.8,175.3,158.6,143.1,118.7,94.6,83.8,68.8,61.6,53.9,48.5,40.3,37.1,36,34.4,32.2,29.5,24.6,22,,,,,,
239,昌江黎族自治县,,,,,,,,,,,,,,,,,,,,,,,,,
240,海口市:GDP(亿元),1091.7,904.6,820.6,712.8,595.1,489.6,443.2,393.7,350.1,301.4,253,228.9,162.7,145.7,133.6,118.5,110.3,104.6,98.9,,,,,,
241,澄迈县:GDP(亿元),226.8,201.3,170.2,147.2,110.1,81.9,74.9,57.6,50.1,41,  ,  ,  ,  ,  ,  ,,,,,,,,,
242,琼中黎族苗族自治县,,,,,,,,,,,,,,,,,,,,,,,,,
243,琼海市:GDP(亿元),187.7,162.6,145,132.6,113,88.5,75.8,63.1,52.3,50.9,55.3,48.9,45.2,42.1,41.6,38.2,34.7,29.6,27.8,,,,,,
244,白沙黎族自治县,,,,,,,,,,,,,,,,,,,,,,,,,
245,陵水黎族自治县,,,,,,,,,,,,,,,,,,,,,,,,,
246,仙桃市:GDP(亿元),552.3,504.3,444.2,378.5,291,242.6,233.5,190.4,162.5,144.1,  ,123.2,  ,101,113.1,  ,  ,  ,  ,,,,,,
247,十堰市:GDP(亿元),1200.8,1080.6,950,851.3,736.8,551,487.6,411.4,338.2,306.6,291,242.3,231.5,201.8,178.5,167.5,181.7,165.4,157.2,,,,,,
248,咸宁市:GDP(亿元),964.3,872.1,753,652.1,520.3,405.2,359.2,286.7,234.2,203.8,205,173.7,156.6,144.8,133.1,122.5,  ,18,14.8,,,,,,
249,天门市:GDP(亿元),401.9,365.2,321.2,274.5,219.5,186.9,187.4,151.5,122.3,106.6,  ,112.2,  ,94.2,87.5,  ,  ,  ,  ,,,,,,
250,孝感市:GDP(亿元),1354.7,1238.9,1100,958.2,800.7,672.9,593.1,480.8,404.2,360.2,381.3,343.6,314.1,287.8,262.5,272.5,337,298.9,260.7,,,,,,
251,宜昌市:GDP(亿元),3132.2,2818.1,2508.9,2140.7,1547.3,1272.3,1026.6,820.9,694.9,608.1,588.7,491.4,444.1,410.3,379.5,346.1,377.6,339.6,281.4,,,,,,
252,恩施州:GDP(亿元),612,552.5,482.2,418.2,351.1,294.3,249.2,210.4,189.5,173,164.2,140.8,130.1,126.8,121,111.1,  ,  ,  ,,,,,,
253,武汉市:GDP(亿元),10069.5,9051.3,8003.8,6756.2,5515.8,4560.6,3960.1,3141.5,2590,2238,1956,1662.4,1493.1,1348,1207,  ,  ,  ,  ,,,,,,
254,潜江市:GDP(亿元),540.2,492.7,441.8,378.2,290.7,234,211.8,156.6,125.3,108.8,  ,94.4,  ,79.7,84,  ,  ,  ,  ,,,,,,
255,神农架林区:GDP(亿元),20.2,18.6,16.8,14.5,12.3,10.3,8,7,6.2,5.2,  ,3.9,  ,3.2,2.9,  ,  ,  ,  ,,,,,,
256,荆州市:GDP(亿元),1480.5,1334.9,1196,1043.1,837.1,709.6,624,519.6,438.1,393,430,390,359.1,330,301.5,279.1,324.7,316.5,284.8,,,,,,
257,荆门市:GDP(亿元),1310.6,1202.6,1085.3,942.6,730.1,600.1,520.4,420.1,348.7,310.3,379.5,327.5,293.5,271.2,248.2,229.9,309.5,288.8,246.8,,,,,,
258,襄阳市:GDP(亿元),3129.3,2814,2502,2132.2,1538.3,1201,1002.5,785.5,675.2,571.5,557.9,503.3,456.6,450.2,415.3,391.6,488.9,462.1,399.2,,,,,,
259,鄂州市:GDP(亿元),686.6,630.9,560.4,490.9,395.3,323.7,269.8,208.7,168.3,147,141.9,125.7,111.3,101.4,90.6,91.8,109.3,100.8,100.3,,,,,,
260,随州市:GDP(亿元),723.5,661.9,590.5,518,401.7,341.9,310.2,257.6,218.3,193.1,189.7,156.9,143,129.6,120.1,85.2,132.5,121.6,103,,,,,,
261,黄冈市:GDP(亿元),1477.2,1332.6,1192.9,1045.1,862.3,730.2,600.8,473.7,391.2,348.6,432.4,387.2,362.3,343.1,320.3,304.1,346.4,315.9,268.5,,,,,,
262,黄石市:GDP(亿元),1218.6,1142,1040,926,690.1,571.6,556.6,466.7,401,343.2,317,273.6,245.5,222.6,200.8,180,160.5,138.4,115.3,,,,,,
263,娄底市:GDP(亿元),1210.9,1118.2,1026,837.9,678.7,568.3,528.4,423.4,359.1,311.1,267.2,211.3,189.3,180.1,168.5,187.4,  ,34.8,32.5,  ,  ,  ,  ,  ,  
264,岳阳市:GDP(亿元),2669.3,2435.5,2210,1899.5,1539.4,1272.2,1105.7,915.8,733.4,634.9,590.3,495.2,452,407,364,331.2,306.4,279.6,245.7,199,150.4,105.3,85.3,70.5,66.3
265,常德市:GDP(亿元),2514.2,2264.9,2050,1811.2,1491.6,1239.2,1049.7,864.1,723.8,634.2,583.4,486.6,443.2,398.6,349.8,319.4,303.7,283.2,269.1,217.6,171,121.6,95.4,85.2,82.1
266,张家界市:GDP(亿元),410,365.7,339,298,242.5,203.1,184,151.3,127.5,110.6,96.1,81.9,73,66.7,60.4,54.8,50.8,47.6,42,33.6,27.3,17.1,13.7,12.3,11.1
267,怀化市:GDP(亿元),1181.2,1117.7,1000,837.4,674.9,559.5,503.8,411.7,333.9,295.2,291.2,249.6,230.5,214.2,210.5,210.3,202.5,190.1,35.4,27.9,22.9,10.6,9,7.8,6.6
268,株洲市:GDP(亿元),2161,1949.4,1780,1563.9,1275.5,1024.9,909.6,751.3,605.3,524.1,452.5,383.1,355.3,322.7,291.4,281,263.2,239.7,214.7,176,136.2,98,74.6,61.1,54.5
269,永州市:GDP(亿元),1301.5,1175.5,1063.4,945.4,767,640,592.7,506.4,414.6,361.2,327.9,280.4,271.3,249.3,262.1,243.9,230.9,213.8,187.1,153.2,35.4,12.9,10.7,9,8.1
270,湘潭市:GDP(亿元),1570.6,1443.1,1282.4,1124.3,894,739.4,654.8,526.8,422.1,366.8,332.8,267.7,262.3,238.3,224.8,213.4,200.1,187.5,169.9,138.8,106.9,69.3,51.2,43.6,39
